dataset,filename,kf_ease_avg,spache_avg,kf_ease,spache_ease,plain_utterances
English_Bilingual_Grade5_NoAudio,12131372.cha,103.91117008245304,2.328170522963627,"[90.05058823529413, 103.70000000000002, 100.70750000000001, 103.04428571428575, 113.10000000000002, 119.19000000000003, 115.13000000000002, 103.04428571428575, 103.37909090909093, 100.24000000000002, 100.24000000000002, 95.68818181818183, 103.54, 88.905, 82.39000000000001, 95.165, 103.625, 109.04000000000002, 118.17500000000001, 88.905, 112.08500000000001, 108.025, 116.14500000000001, 112.08500000000001, 116.14500000000001, 103.625, 110.055, 103.70000000000002, 94.30000000000001]","[3.2359999999999998, 3.0635555555555554, 3.0949999999999998, 1.8259999999999998, 2.1079999999999997, 1.262, 1.8259999999999998, 3.0545714285714287, 3.171818181818182, 1.544, 1.544, 2.3899999999999997, 3.042, 2.5309999999999997, 3.042, 2.2489999999999997, 2.2489999999999997, 2.6719999999999997, 1.403, 2.5309999999999997, 2.2489999999999997, 2.8129999999999997, 1.6849999999999998, 2.2489999999999997, 1.6849999999999998, 2.2489999999999997, 2.5309999999999997, 2.1079999999999997, 2.1079999999999997]","['the story is about this little boy and his dog who catch a frog in a jar .', 'while the boy was sleeping the frog got out .', 'when the boy woke up in the morning they saw that the frog was not there !', 'so then the little boy got dressed .', 'and then he went to look for the frog .', 'he called him .', 'and then he went through the trees .', 'and then he went looking for them .', 'and then the dog he was looking up on a tree .', 'then he found a beehive .', 'and then the beehive fell .', ""and then the boy didn't POSTCLITIC know that the beehive was there ."", 'and then he was looking in a hole .', 'and then the dog was running because the bees were after him .', 'then an owl was circling around the boy .', 'and the boy like not to do anything to him .', 'and the boy was calling the dog and the frog .', 'and then when he was on the rock it was not a rock .', 'it was a deer .', 'and then the dog was running because the deer was after him .', 'and then the boy was on top of the deer .', 'and then the deer threw the boy and the dog down to a lake .', 'and they fell in the lake .', ""and the dog fell on top of the boy's POSTCLITIC head ."", 'and then they saw a log .', 'and then the boy told the dog to be quiet .', 'and when they looked they saw the frog with a girl frog .', 'and when they saw there were more little frogs .', 'and then the little boy found the little frog .']"
English_Bilingual_Grade5_NoAudio,12131379.cha,99.17105908797086,2.454363606981254,"[103.37909090909093, 103.54, 97.025, 103.54, 82.39000000000001, 114.11500000000001, 103.70000000000002, 97.025, 103.00500000000001, 92.965, 103.04428571428575, 103.04428571428575, 118.17500000000001, 92.965, 117.16000000000003, 88.905, 102.045, 102.045, 82.39000000000001, 107.01000000000002, 90.05058823529413, 103.625, 103.04428571428575, 95.165, 82.39000000000001, 86.70500000000001]","[2.3899999999999997, 1.9669999999999999, 3.553, 1.9669999999999999, 4.116999999999999, 1.9669999999999999, 2.1079999999999997, 1.403, 2.5309999999999997, 1.9669999999999999, 1.8259999999999998, 1.8259999999999998, 1.403, 1.9669999999999999, 1.544, 3.2476666666666665, 1.6849999999999998, 3.118333333333333, 1.9669999999999999, 2.9539999999999997, 3.741882352941176, 2.2489999999999997, 3.0545714285714287, 2.2489999999999997, 3.042, 3.969]","['there once was a little boy a dog and his frog .', 'the little boy and dog went to sleep .', 'and the frog escaped .', ""when they woke up the frog wasn't POSTCLITIC there ."", 'the little kid started looking in his shoes .', 'the dog put his head in the jar .', 'then they went outside to call for the frog .', 'the little dog fell .', 'the kid got mad at the dog because he broke the jar .', 'then they went outside calling for the frog .', 'the little kid looked in a hole .', 'and the dog barked at the beehive .', 'a skunk came out .', ""and the little kid didn't POSTCLITIC like the smell ."", 'so he holds his breath .', 'when the beehive fell the little kid was looking in the tree .', 'an owl dropped the little kid .', 'and the bees followed the dog .', ""the owl wouldn't POSTCLITIC leave the little kid alone ."", 'so the kid went on a walk to see if he could see the frog .', 'a deer was there and started running and dropped the little dog and kid in the pond .', 'then the little kid got up and heard a sound .', 'he started to climb up a log .', 'and then he saw a mother and a father frog .', 'then he noticed that they had a family .', 'the little kid started throwing the frogs on a log .']"
English_Bilingual_Grade5_NoAudio,12131391.cha,98.73400278293137,2.164623067408782,"[95.68818181818183, 90.95857142857145, 102.045, 87.94500000000002, 94.30000000000001, 102.045, 83.32000000000004, 83.32000000000004, 112.08500000000001, 100.24000000000002, 117.16000000000003, 103.04428571428575, 92.965, 117.16000000000003]","[3.171818181818182, 3.0545714285714287, 3.118333333333333, 1.6849999999999998, 2.1079999999999997, 1.6849999999999998, 3.264, 1.544, 2.2489999999999997, 1.544, 1.544, 1.8259999999999998, 1.9669999999999999, 1.544]","['one night they were looking at this frog inside a jar .', 'so they decided to go to sleep .', 'and I mean the frog escaped .', ""next morning the frog wasn't POSTCLITIC there ."", 'they looked for it in the room and everything .', 'they came out through the window .', 'they started calling its name .', 'they looked for him everywhere .', 'and they got runned off a cliff by a deer .', 'they fell into a pond .', 'and they heard the frogs .', 'and they looked over a big log .', 'and they found the family of the frog .', 'and they took him home .']"
English_Bilingual_Grade5_NoAudio,12131423.cha,103.85343280728185,2.399143782044597,"[103.54, 102.045, 117.16000000000003, 94.04473684210527, 97.025, 88.905, 102.045, 119.19000000000003, 108.025, 95.68818181818183, 103.04428571428575, 119.19000000000003, 119.19000000000003, 95.73000000000002, 117.16000000000003, 75.87500000000001, 94.30000000000001, 95.955, 102.045, 117.16000000000003, 119.19000000000003, 92.965, 116.14500000000001, 113.10000000000002, 95.165, 116.14500000000001, 118.17500000000001, 116.14500000000001, 97.025, 110.055, 87.94500000000002, 83.32000000000004, 117.16000000000003, 83.32000000000004, 90.13250000000001, 85.07411764705884, 116.14500000000001, 119.19000000000003, 121.22000000000003, 103.54, 89.51692307692309]","[3.042, 1.6849999999999998, 1.544, 3.9706315789473683, 1.403, 3.2476666666666665, 1.6849999999999998, 1.262, 2.8129999999999997, 2.3899999999999997, 3.0545714285714287, 1.262, 1.262, 3.527333333333333, 1.544, 5.702999999999999, 3.0635555555555554, 2.5309999999999997, 3.118333333333333, 1.544, 1.262, 4.116999999999999, 1.6849999999999998, 2.1079999999999997, 3.969, 1.6849999999999998, 1.403, 1.6849999999999998, 1.403, 2.5309999999999997, 1.6849999999999998, 4.984, 1.544, 1.544, 3.6325, 4.247764705882353, 1.6849999999999998, 1.262, 0.98, 1.9669999999999999, 3.333538461538461]","['that once Filis went out in the day .', 'and he found a little frog .', 'and the dog was glad .', 'and then when Filis went to sleep he left the jar open where the frog slept and stayed there .', 'and it was open .', ""and in the morning when Filis woke up the frog wasn't POSTCLITIC there ."", 'he looks he had little dolls .', 'and he look .', 'and when the dog went in the jar and he got stuck in there .', 'and when he was going down the window the jar broke .', 'and Filis got mad from the dog .', 'he looked up .', 'he looked down .', 'and then when Filis looked in a hole and his dog looked at a beehive .', 'and then he jumped up .', 'and he started barking .', 'and then a squirrel came out and bit Filis .', 'and when the beehive fell all the bees went after the dog .', ""and Filis look in owl's POSTCLITIC hole ."", 'and the owl came out .', 'he got mad .', 'and meanwhile the bees were chasing the dog .', 'and then the owl chased him .', 'and then the owl went back to his tree .', ""and then he got on top of a deer's POSTCLITIC anchors ."", 'but he thought it was sticks .', 'but he got up .', 'and then the deer came up .', 'and he almost fell .', 'and then the the deer threw the boy down with the dog .', 'and he fell into the water .', 'and the deer started laughing .', 'and then he got mad .', 'but then he became happy .', 'and he told the dog to be quiet because he suspects that the frogs are there .', ""and when they looked over there was Filis' POSTCLITIC frog and his girlfriend and all their little frogs ."", 'and he got back his frog .', 'and he said ""/.', 'bye .', 'and he put it with the other frogs .', 'and one of the little frogs one of the baby frogs stayed behind .']"
English_Bilingual_Grade5_NoAudio,12231331.cha,98.37760025490601,2.6413980301361,"[95.165, 115.13000000000002, 115.13000000000002, 107.01000000000002, 101.98214285714286, 95.93928571428573, 87.94500000000002, 94.30000000000001, 86.70500000000001, 113.10000000000002, 103.04428571428575, 112.08500000000001, 116.14500000000001, 115.13000000000002, 90.05058823529413, 89.24500000000003, 76.50153846153849, 95.165, 103.04428571428575, 116.14500000000001, 96.02461538461542, 82.39000000000001, 117.16000000000003, 103.625, 75.87500000000001, 103.04428571428575, 102.045, 87.94500000000002, 92.965, 112.08500000000001, 82.39000000000001, 103.00500000000001, 100.24000000000002, 92.965, 54.72500000000002, 84.90000000000003, 103.04428571428575, 97.025, 90.13250000000001, 115.13000000000002, 103.70000000000002, 95.42, 103.70000000000002, 102.045, 95.955, 103.00500000000001, 66.40000000000003, 97.025, 117.16000000000003, 103.54, 102.95000000000002, 83.32000000000004, 114.11500000000001]","[2.2489999999999997, 1.8259999999999998, 1.8259999999999998, 2.9539999999999997, 2.8129999999999997, 4.041571428571428, 1.6849999999999998, 2.1079999999999997, 3.1089999999999995, 2.1079999999999997, 1.8259999999999998, 2.2489999999999997, 1.6849999999999998, 1.8259999999999998, 4.247764705882353, 4.089, 3.333538461538461, 3.1089999999999995, 1.8259999999999998, 1.6849999999999998, 3.333538461538461, 3.042, 1.544, 3.1089999999999995, 3.553, 1.8259999999999998, 3.118333333333333, 1.6849999999999998, 3.042, 2.2489999999999997, 5.192, 3.2476666666666665, 1.544, 4.116999999999999, 3.553, 3.0635555555555554, 3.0545714285714287, 1.403, 4.17, 1.8259999999999998, 3.0635555555555554, 3.0949999999999998, 2.1079999999999997, 1.6849999999999998, 2.5309999999999997, 2.5309999999999997, 1.544, 3.553, 1.544, 3.042, 3.518, 1.544, 1.9669999999999999]","['there once was a little boy sitting on a chair .', 'he had a dog and a frog .', 'the frog was kept in a jar .', 'he went to sleep one night with the dog at the feet of his bed .', ""what he didn't POSTCLITIC know was that the frog had jumped out of the jar ."", 'when he awoke he was surprised that the frog was not in the jar .', 'he looked everywhere in his boots .', 'the dog even stuck its head into the jar .', 'he looked out the window and started calling its name .', 'the dog still had the jar on his head .', 'the dog fell out of the window .', 'when it fell to the floor he broke the jar .', 'the boy picked up the dog .', ""and the dog licked the boy's POSTCLITIC face ."", ""the boy started screaming the frog's POSTCLITIC name while the dog just stuck his nose into the air ."", 'the little boy screamed into a hole while the dog jumped up and down trying to get a bee hive .', 'the little boy was frightened by a little animal that hit his nose .', 'the dog jumped up still trying to get the beehive .', 'then the dog knocked down the beehive .', 'and the bees all flew out .', 'the boy was on the branch of a tree screaming into a hole .', 'then the bees started running after the dog .', 'the boy got knocked down .', 'and there was a owl sticking out of a hole .', 'the dog started running .', 'the boy was behind a huge rock .', 'there were a lot of branches .', 'and two were very very thick .', 'there was a owl flying over its head .', 'then the boy stood on a top of a rock .', 'he started holding on to the big branches .', ""there was a owl on top of one of the tree's POSTCLITIC branches ."", 'then a reindeer moved up .', ""the boy was stuck on the reindeer's POSTCLITIC antlers ."", 'the reindeer started running .', 'the dog was under the reindeer barking at it .', 'the boy was still on the antlers .', 'then the reindeer stopped .', 'and the boy fell off the antlers along with the dog and landed in a pond .', 'they fell both at the same time .', 'when he got up the boy started to smile .', ""the dog was on top of the boy's POSTCLITIC hair because a dog does not like water ."", 'they moved toward a big bark of a tree .', 'the dog was swimming with him .', 'they moved over the bark of a tree along with the dog .', 'when they looked down there was a frog along with a friend .', 'there were also a family .', 'the dog was surprised .', 'and so was the boy .', 'the boy took one of the baby frogs .', 'the mom and and the rest of the frogs were left on top of the bark of a tree .', 'and the frogs stayed together .', 'and the boy still had a pet frog .']"
English_Bilingual_Grade5_NoAudio,12231361.cha,102.54065119091437,2.191153110047847,"[114.11500000000001, 90.99000000000004, 102.045, 103.04428571428575, 96.02461538461542, 117.16000000000003, 103.54, 113.10000000000002, 94.30000000000001, 103.04428571428575, 119.19000000000003, 117.16000000000003, 87.99727272727276, 103.04428571428575, 82.39000000000001, 103.54, 92.965, 90.99000000000004, 112.08500000000001, 103.70000000000002, 92.965, 103.04428571428575, 87.94500000000002, 118.17500000000001, 101.98214285714286, 73.84500000000001, 100.24000000000002, 92.965, 116.14500000000001, 118.17500000000001, 116.14500000000001, 114.11500000000001, 97.025, 103.04428571428575, 95.93928571428573, 117.16000000000003, 102.045, 95.165]","[1.9669999999999999, 4.128666666666667, 1.6849999999999998, 3.0545714285714287, 2.6719999999999997, 1.544, 3.042, 2.1079999999999997, 2.1079999999999997, 1.8259999999999998, 1.262, 1.544, 3.171818181818182, 3.0545714285714287, 3.042, 3.042, 1.9669999999999999, 1.262, 2.2489999999999997, 2.1079999999999997, 1.9669999999999999, 3.0545714285714287, 1.6849999999999998, 1.403, 3.427285714285714, 3.118333333333333, 1.544, 1.9669999999999999, 1.6849999999999998, 1.403, 1.6849999999999998, 1.9669999999999999, 1.403, 1.8259999999999998, 2.8129999999999997, 1.544, 1.6849999999999998, 2.2489999999999997]","[""there's POSTCLITIC a boy a frog and a dog ."", ""and it's POSTCLITIC nighttime ."", 'the little boy goes to sleep .', 'and the frog escapes from his jar .', ""the boy wakens the next morning and sees that the frog isn't POSTCLITIC there ."", 'he looks in his shoes .', 'and the dog is looking in the bowl .', 'the dog gets his head stuck in the bowl .', 'and the little boy is calling for the frog .', 'the dog falls out of the window .', 'the jar breaks .', 'the boy picks him up .', 'they go out to the wilderness and start calling the dog .', 'the boy is looking in a hole .', 'and the dog is jumping under a beehive .', 'a gopher hit the boy on the nose .', 'and the dog is still under the beehive .', 'the beehive falls .', ""but at that same time the boy's POSTCLITIC in the tree ."", 'the boy falls down because an owl jumps out .', ""and the dog's POSTCLITIC running away from the bees ."", 'the boy is gonna climb a rock .', 'but the owl still following him .', 'but the owl leaves .', 'and then the boy climbs on the rock and holding on to a branch .', 'the branch is actually a deer .', 'and the deer is running .', 'and the dog is running right behind him .', 'the boy falls in a lake .', 'he lands head first .', 'and the dog goes with him .', 'the dog gets on top of his head .', 'then he hears something .', 'he tells the dog to be quiet .', 'he looks over a log and sees a woman frog and a man frog .', 'the man frog was his .', 'the two of them had babies .', 'the father gave one of the babies to the boy .']"
English_Bilingual_Grade5_NoAudio,12231420.cha,103.76588366410238,2.244169654528478,"[102.53230769230771, 102.045, 114.11500000000001, 103.70000000000002, 103.70000000000002, 113.10000000000002, 118.17500000000001, 103.54, 95.68818181818183, 95.93928571428573, 120.20500000000001, 118.17500000000001, 103.625, 103.70000000000002, 100.24000000000002, 103.04428571428575, 96.02461538461542, 100.70750000000001, 95.02705882352943, 92.965, 101.98214285714286, 103.625, 115.13000000000002, 103.37909090909093, 114.11500000000001, 114.11500000000001, 103.37909090909093, 103.70000000000002, 94.30000000000001, 87.94500000000002, 102.045, 113.10000000000002, 103.54, 98.49736842105266, 86.70500000000001]","[2.6719999999999997, 1.6849999999999998, 1.9669999999999999, 2.1079999999999997, 2.1079999999999997, 2.1079999999999997, 1.403, 1.9669999999999999, 2.3899999999999997, 2.8129999999999997, 1.121, 1.403, 2.2489999999999997, 3.0635555555555554, 1.544, 1.8259999999999998, 2.6719999999999997, 3.6325, 3.741882352941176, 3.042, 2.8129999999999997, 2.2489999999999997, 1.8259999999999998, 2.3899999999999997, 1.9669999999999999, 1.9669999999999999, 2.3899999999999997, 2.1079999999999997, 2.1079999999999997, 1.6849999999999998, 1.6849999999999998, 2.1079999999999997, 1.9669999999999999, 3.518, 2.2489999999999997]","['once upon a time there was a boy a dog and a frog .', 'a frog lived inside a jar .', 'the kid and the dog went to sleep .', 'that night the frog went outside of the jar .', 'next morning the kid and the dog woke up .', 'they did not see the frog in the jar .', 'he fast wakes up .', 'the dog sticks his head into a jar .', 'the kid calls the frog from the outside of the window .', 'the dog sticks his head outside the window with the jar on his head .', 'he falls .', 'the kid gets mad .', 'then he goes out the window to get the dog .', 'they go to the backyard to look for him .', 'the dog sees a beehive .', 'and he starts calling for his name .', ""that boy looks inside in hole and starts calling for the frog's POSTCLITIC name ."", 'then a groundhog sticks his head outs of the hole and hits him by the nose .', ""the bees go out from the beehive and see who's POSTCLITIC the one that's POSTCLITIC keeps barking at us ."", 'the beehive falls and starts chasing the dog .', 'the kid looks inside the hole to see if the frog is in there .', 'an owl comes outside the hole and hits the boy .', 'and the boy fall from the tree .', ""the dog starts running so fast so they don't POSTCLITIC get him ."", 'the owl hit the kid from the head .', 'the kid goes on top of a rock .', 'and the dog comes all biting from a bees poor dog .', 'a deer picks up the kid and starts running .', 'the dog starts running to not lose his master .', 'they both fall into a water .', 'it smashed the water all up .', 'the kid hears a sound and the dog too .', 'the kid tells the dog to be quiet .', 'they go in top of a log and see the frog and his wife with a lot of children .', 'he says goodbye to his frog and picks another frog .']"
English_Bilingual_Grade5_NoAudio,12231442.cha,94.41533216293821,3.144598235990609,"[102.95000000000002, 101.98214285714286, 76.2342105263158, 92.965, 114.11500000000001, 94.30000000000001, 103.04428571428575, 113.10000000000002, 103.54, 97.025, 90.95857142857145, 78.24500000000002, 95.165, 84.04827586206898, 81.85500000000002, 87.94500000000002, 95.93928571428573, 90.95857142857145, 100.70750000000001, 90.95857142857145, 103.625, 95.93928571428573, 83.32000000000004, 102.53230769230771, 84.17695652173914, 97.025, 103.625, 95.955, 95.955, 74.27000000000001]","[3.518, 3.427285714285714, 4.875894736842104, 1.9669999999999999, 1.9669999999999999, 3.0635555555555554, 3.0545714285714287, 2.1079999999999997, 1.9669999999999999, 1.403, 3.0545714285714287, 3.969, 3.1089999999999995, 5.817655172413792, 4.680999999999999, 1.6849999999999998, 4.041571428571428, 1.8259999999999998, 3.0949999999999998, 4.283142857142858, 3.1089999999999995, 3.427285714285714, 3.264, 2.6719999999999997, 4.455913043478261, 3.553, 2.2489999999999997, 2.5309999999999997, 2.5309999999999997, 3.6325]","['one day there was a boy who had a frog in a jar with no lid and a dog .', 'one night while the boy and the dog were sleeping the frog got out .', 'when the boy woke up and saw that his jar was empty he got worried and started looking everywhere .', 'his dog stuck his head into the bottle .', 'and then he got it stuck on him .', ""then the boy started calling out the frog's POSTCLITIC name ."", 'and the dog fell off the windowsill .', 'he fell and broke the jar on his head .', 'and then he went out into the woods .', 'there was a beehive .', 'and the bees were flying over them .', 'the boy started calling the frog inside a gopher hole .', ""and there's POSTCLITIC a dog was trying to eat the beehive ."", 'a gopher jumped out of the hole that the boy was screaming for the frog trying to see if he was in there and bit him on the nose .', 'the dog kept barking at the honeycomb and trying to eat it .', 'the dog finally knocked it down .', 'and then the bees started chasing him while the boy was in a tree .', ""he didn't POSTCLITIC know the bees were coming ."", 'and then an owl scared him off just as the bees were about to bite him .', 'then the bees started chasing the dog .', 'and the owl followed the boy to a big rock .', 'and then after the boy had gotten to the top of the large rock .', 'he started calling the frog .', 'then a giant deer came by and picked him up on his head .', 'he started running for the edge of a little cliff where there was a swamp under it and threw the boy off with .', 'and his dog followed .', 'when the boy hit he heard frogs behind a log .', 'he told his dog to be quiet and looked over the log .', 'it was a boy and a girl frog and their little children .', 'he got one of the little babies and waved goodbye to the parents and their family .']"
English_Bilingual_Grade5_NoAudio,12231484.cha,97.85730424747669,2.2321757476240234,"[92.965, 102.045, 114.11500000000001, 100.24000000000002, 103.37909090909093, 87.94500000000002, 103.54, 95.68818181818183, 117.16000000000003, 103.625, 100.24000000000002, 97.025, 103.54, 103.54, 119.19000000000003, 94.30000000000001, 118.17500000000001, 102.045, 119.19000000000003, 103.04428571428575, 94.30000000000001, 96.02461538461542, 95.165, 115.13000000000002, 0.0, 75.87500000000001, 80.30636363636367, 103.04428571428575, 97.025]","[3.042, 3.118333333333333, 1.9669999999999999, 1.544, 3.171818181818182, 1.6849999999999998, 1.9669999999999999, 3.171818181818182, 1.544, 3.1089999999999995, 3.264, 3.553, 1.9669999999999999, 3.042, 1.262, 2.1079999999999997, 1.403, 1.6849999999999998, 1.262, 3.0545714285714287, 3.0635555555555554, 2.6719999999999997, 2.2489999999999997, 1.8259999999999998, 0.98, 1.403, 2.3899999999999997, 1.8259999999999998, 1.403]","['the little boy was looking at his frog .', 'and the dog was peeking in .', ""then the dog sleeped on the kid's POSTCLITIC bed ."", 'and the frog ran away .', 'the kid woke up and saw that his frog was missing .', 'he looked everywhere for the frog .', 'the dog got dropped in the little jar .', 'the little kid got thinking and got mad at the dog .', 'he called for the frog .', 'and the dog started to try to get the bees .', 'and the guy was looking .', 'a groundhog caught him .', 'and then the bugs were after the dog .', 'and the boy was looking for his frog .', 'he fell down .', 'and the dog was running away from the bees .', 'then an owl came .', 'and he was afraid of it .', 'so he ducked .', 'he kept on looking for his dog .', ""and he got his body in a deer's POSTCLITIC face ."", 'the deer face went running after and threw him down with the dog .', 'they fell down into the water and laughed hm hm .', 'and the kid said to the dog ""/.', 'shh .', 'they looked over over .', 'and they found the two frogs together with their little babies .', 'and they kept one of the babies .', 'and they said goodbye .']"
English_Bilingual_Grade5_NoAudio,12232103.cha,100.58900581976168,2.203729789590255,"[89.51692307692309, 100.24000000000002, 115.13000000000002, 103.54, 102.045, 103.00500000000001, 81.72928571428575, 86.70500000000001, 115.13000000000002, 118.17500000000001, 66.7871428571429, 113.10000000000002, 103.54, 103.04428571428575, 102.045, 90.13250000000001, 102.53230769230771, 78.24500000000002, 102.045, 102.045, 113.10000000000002, 66.40000000000003, 90.95857142857145, 92.965, 103.625, 101.98214285714286, 102.045, 117.16000000000003, 114.11500000000001, 103.37909090909093, 115.13000000000002, 100.24000000000002, 118.17500000000001, 114.11500000000001, 92.965, 100.24000000000002, 75.87500000000001, 103.54, 103.00500000000001, 117.16000000000003, 87.94500000000002, 118.17500000000001, 94.30000000000001]","[2.6719999999999997, 1.544, 1.8259999999999998, 3.042, 1.6849999999999998, 2.5309999999999997, 5.094142857142856, 3.1089999999999995, 1.8259999999999998, 1.403, 1.8259999999999998, 2.1079999999999997, 1.9669999999999999, 3.0545714285714287, 1.6849999999999998, 4.17, 2.6719999999999997, 2.2489999999999997, 1.6849999999999998, 3.118333333333333, 2.1079999999999997, 1.544, 1.8259999999999998, 1.9669999999999999, 2.2489999999999997, 2.8129999999999997, 3.118333333333333, 1.544, 1.9669999999999999, 2.3899999999999997, 1.8259999999999998, 1.544, 1.403, 1.9669999999999999, 3.042, 1.544, 1.403, 1.9669999999999999, 2.5309999999999997, 1.544, 1.6849999999999998, 1.403, 2.1079999999999997]","['once upon a time there was a little kid around five years old .', 'he found a little frog .', 'and he put him in a bowl .', 'the dog kept on looking at the frog .', 'he thought it was something else .', 'while they were asleep the frog jumped out the bowl and left .', ""next morning he woke up didn't POSTCLITIC see the frog on the bowl and was looking for him all over the place and made a mess on his room ."", 'he even opened the window and called for the frog .', 'the dog was stuck on the bowl .', 'the dog fell off .', ""and the little kid didn't POSTCLITIC even notice ."", 'the dog when he fell off broke the glass .', 'and the little kid was mad at him .', 'he kept on looking for the frog .', 'the puppy looked at the bees .', 'while the kid was looking for the frog the dog kept on playing with the beehive .', 'the more the dog played with the beehive the more bees came out .', 'the little kid saw a little animal through a hole .', 'the dog knocked down the beehive .', 'and bees started to come out .', 'the kid looked through a hole of a tree .', ""and he didn't POSTCLITIC see anything ."", 'he only saw an owl coming out .', 'and the bees were running after the dog .', 'he came up to see if he was around there .', 'he went up a rock and checked if the frog was out there somewhere .', ""and he touched the deer's POSTCLITIC ears ."", 'and the deer came out .', 'and the kid fell off on his head .', 'the deer kept on taking him on his head and stopped .', 'and he jumped off in a pond .', 'so did the little dog .', 'the dog was scared .', 'and he got on top of the kid .', 'and the little kid looking for the frog .', 'they got out the water .', 'the puppy was swimming .', 'and he told the dog to be quiet .', 'he looked under a log and saw his frog and his wife .', ""the frog's POSTCLITIC wife had kids ."", 'and the little boy was happy .', 'so was the dog .', 'and they took one of the little babies home .']"
English_Bilingual_Grade5_NoAudio,21131490.cha,102.2967998758488,2.552197855888073,"[114.11500000000001, 114.11500000000001, 115.13000000000002, 114.11500000000001, 95.93928571428573, 90.95857142857145, 89.89642857142859, 115.13000000000002, 80.30636363636367, 83.85357142857143, 115.13000000000002, 83.77500000000002, 90.95857142857145, 103.37909090909093, 103.04428571428575, 118.17500000000001, 102.53230769230771, 103.04428571428575, 117.16000000000003, 102.045, 103.70000000000002, 76.82043478260871, 118.17500000000001, 103.625]","[1.9669999999999999, 1.9669999999999999, 1.8259999999999998, 1.9669999999999999, 2.8129999999999997, 3.0545714285714287, 3.427285714285714, 1.8259999999999998, 4.7354545454545445, 4.655857142857142, 1.8259999999999998, 4.939666666666666, 1.8259999999999998, 2.3899999999999997, 1.8259999999999998, 1.403, 2.6719999999999997, 1.8259999999999998, 1.544, 1.6849999999999998, 2.1079999999999997, 4.455913043478261, 1.403, 3.1089999999999995]","['there was a boy who had a frog .', 'and he had put it in a jar .', 'he went to sleep with his dog .', 'and the frog got out of the jar .', ""when the boy woke up in the morning the frog wasn't POSTCLITIC in the jar ."", 'and he went crazy looking for it .', 'then when he was looking out the window his dog fell out the window .', 'and the boy hadta get the dog .', 'so he started walking around the woods looking for the frog .', 'when he was looking in a hole the dog started playing with a beehive .', ""and the mole bit the boy's POSTCLITIC nose ."", 'the boy knocked over the beehive while the boy was looking in a concave part of a tree and an owl scared him out .', 'and the bees were following his dog .', 'so then the owl tried to make the boy go away .', 'and the boy was calling the frog .', 'he found a bull .', 'and he got in between his horns and threw him off a cliff .', 'then the boy fell into a pond .', 'and the dog did too .', 'and they hid behind a log .', 'and the boy told the dog to be quiet .', 'and when he looked behind the log there was two frogs a mother frog and a father frog and seven little baby frogs .', 'then the boy said ""/.', 'bye to them and took one of the baby frogs .']"
